Date|price|Откр.|Макс.|Мин.|Изм.%
03.06.2014|-14.773|-14.773|-14.773|-14.773|-0.95%
04.06.2014|-14.593|-14.593|-14.593|-14.593|-1.22%
05.06.2014|-14.941|-14.941|-14.941|-14.941|2.38%
06.06.2014|-15.564|-15.564|-15.564|-15.564|4.17%
09.06.2014|-15.776|-15.776|-15.776|-15.776|1.36%
10.06.2014|-15.490|-15.490|-15.490|-15.490|-1.81%
11.06.2014|-15.575|-15.575|-15.575|-15.575|0.55%
12.06.2014|-15.481|-15.481|-15.481|-15.481|-0.60%
13.06.2014|-15.410|-15.410|-15.410|-15.410|-0.46%
16.06.2014|-14.943|-14.943|-14.943|-14.943|-3.03%
17.06.2014|-14.980|-14.980|-14.980|-14.980|0.25%
18.06.2014|-15.183|-15.183|-15.183|-15.183|1.36%
19.06.2014|-16.189|-16.189|-16.189|-16.189|6.63%
20.06.2014|-15.816|-15.816|-15.816|-15.816|-2.30%
23.06.2014|-15.752|-15.752|-15.752|-15.752|-0.40%
24.06.2014|-16.341|-16.341|-16.341|-16.341|3.74%
25.06.2014|-16.218|-16.218|-16.218|-16.218|-0.75%
26.06.2014|-16.408|-16.408|-16.408|-16.408|1.17%
27.06.2014|-15.976|-15.976|-15.976|-15.976|-2.63%
30.06.2014|-15.785|-15.785|-15.785|-15.785|-1.20%
01.07.2014|-15.672|-15.672|-15.672|-15.672|-0.72%
02.07.2014|-15.599|-15.599|-15.599|-15.599|-0.47%
03.07.2014|-15.750|-15.750|-15.750|-15.750|0.97%
04.07.2014|-15.769|-15.769|-15.769|-15.769|0.12%
07.07.2014|-16.000|-16.000|-16.000|-16.000|1.46%
08.07.2014|-16.014|-16.014|-16.014|-16.014|0.09%
09.07.2014|-16.070|-16.070|-16.070|-16.070|0.35%
10.07.2014|-15.877|-15.877|-15.877|-15.877|-1.20%
11.07.2014|-15.879|-15.879|-15.879|-15.879|0.01%
14.07.2014|-15.754|-15.754|-15.754|-15.754|-0.79%
15.07.2014|-15.493|-15.493|-15.493|-15.493|-1.66%
16.07.2014|-15.469|-15.469|-15.469|-15.469|-0.15%
17.07.2014|-14.497|-14.497|-14.497|-14.497|-6.28%
18.07.2014|-17.875|-17.875|-17.875|-17.875|23.30%
21.07.2014|-13.135|-13.135|-13.135|-13.135|-26.52%
22.07.2014|-14.463|-14.463|-14.463|-14.463|10.11%
23.07.2014|-14.628|-14.628|-14.628|-14.628|1.14%
24.07.2014|-14.403|-14.403|-14.403|-14.403|-1.54%
25.07.2014|-13.210|-13.210|-13.210|-13.210|-8.28%
28.07.2014|-13.010|-13.010|-13.010|-13.010|-1.51%
29.07.2014|-12.685|-12.685|-12.685|-12.685|-2.50%
30.07.2014|-12.877|-12.877|-12.877|-12.877|1.51%
31.07.2014|-12.500|-12.500|-12.500|-12.500|-2.93%
01.08.2014|-12.277|-12.277|-12.277|-12.277|-1.78%
04.08.2014|-12.135|-12.135|-12.135|-12.135|-1.16%
05.08.2014|-11.358|-11.358|-11.358|-11.358|-6.40%
06.08.2014|-9.765|-9.765|-9.765|-9.765|-14.03%
07.08.2014|-10.922|-10.922|-10.922|-10.922|11.85%
08.08.2014|-10.542|-10.542|-10.542|-10.542|-3.48%
11.08.2014|-10.033|-10.033|-10.033|-10.033|-4.83%
12.08.2014|-11.774|-11.774|-11.774|-11.774|17.35%
13.08.2014|-12.214|-12.214|-12.214|-12.214|3.74%
14.08.2014|-12.660|-12.660|-12.660|-12.660|3.65%
15.08.2014|-11.929|-11.929|-11.929|-11.929|-5.77%
18.08.2014|-12.383|-12.383|-12.383|-12.383|3.81%
19.08.2014|-12.850|-12.850|-12.850|-12.850|3.77%
20.08.2014|-12.433|-12.433|-12.433|-12.433|-3.25%
21.08.2014|-12.437|-12.437|-12.437|-12.437|0.03%
22.08.2014|-12.710|-12.710|-12.710|-12.710|2.20%
25.08.2014|-12.741|-12.741|-12.741|-12.741|0.24%
26.08.2014|-12.512|-12.512|-12.512|-12.512|-1.80%
27.08.2014|-12.820|-12.820|-12.820|-12.820|2.46%
28.08.2014|-9.816|-9.816|-9.816|-9.816|-23.43%
29.08.2014|-11.236|-11.236|-11.236|-11.236|14.47%
01.09.2014|-9.995|-9.995|-9.995|-9.995|-11.04%
02.09.2014|-9.744|-9.744|-9.744|-9.744|-2.51%
03.09.2014|-12.709|-12.709|-12.709|-12.709|30.43%
04.09.2014|-12.622|-12.622|-12.622|-12.622|-0.68%
05.09.2014|-12.594|-12.594|-12.594|-12.594|-0.22%
08.09.2014|-12.094|-12.094|-12.094|-12.094|-3.97%
09.09.2014|-12.094|-12.094|-12.094|-12.094|0.00%
10.09.2014|-11.876|-11.876|-11.876|-11.876|-1.80%
11.09.2014|-24.008|-24.008|-24.008|-24.008|102.16%
12.09.2014|-24.008|-24.008|-24.008|-24.008|0.00%
15.09.2014|-24.008|-24.008|-24.008|-24.008|0.00%
16.09.2014|-11.351|-11.351|-11.351|-11.351|-52.72%
17.09.2014|-11.523|-11.523|-11.523|-11.523|1.52%
18.09.2014|-11.628|-11.628|-11.628|-11.628|0.91%
19.09.2014|-12.503|-12.503|-12.503|-12.503|7.52%
22.09.2014|-12.429|-12.429|-12.429|-12.429|-0.59%
24.09.2014|-13.134|-13.134|-13.134|-13.134|5.67%
25.09.2014|-13.090|-13.090|-13.090|-13.090|-0.34%
26.09.2014|-12.365|-12.365|-12.365|-12.365|-5.54%
29.09.2014|-9.322|-9.322|-9.322|-9.322|-24.61%
30.09.2014|-11.852|-11.852|-11.852|-11.852|27.14%
01.10.2014|-11.991|-11.991|-11.991|-11.991|1.17%
02.10.2014|-11.991|-11.991|-11.991|-11.991|0.00%
03.10.2014|-11.778|-11.778|-11.778|-11.778|-1.78%
08.10.2014|-11.778|-11.778|-11.778|-11.778|0.00%
09.10.2014|-12.008|-12.008|-12.008|-12.008|1.95%
10.10.2014|-11.508|-11.508|-11.508|-11.508|-4.16%
13.10.2014|-11.514|-11.514|-11.514|-11.514|0.05%
14.10.2014|-10.128|-10.128|-10.128|-10.128|-12.04%
15.10.2014|-9.058|-9.058|-9.058|-9.058|-10.56%
16.10.2014|-10.849|-10.849|-10.849|-10.849|19.77%
17.10.2014|-11.552|-11.552|-11.552|-11.552|6.48%
20.10.2014|-9.816|-9.816|-9.816|-9.816|-15.03%
21.10.2014|-9.172|-9.172|-9.172|-9.172|-6.56%
22.10.2014|-11.551|-11.551|-11.551|-11.551|25.94%
23.10.2014|-11.023|-11.023|-11.023|-11.023|-4.57%
24.10.2014|-11.630|-11.630|-11.630|-11.630|5.51%
27.10.2014|-9.996|-9.996|-9.996|-9.996|-14.05%
28.10.2014|-11.854|-11.854|-11.854|-11.854|18.59%
29.10.2014|-11.914|-11.914|-11.914|-11.914|0.51%
30.10.2014|-12.098|-12.098|-12.098|-12.098|1.54%
31.10.2014|-11.986|-11.986|-11.986|-11.986|-0.93%
03.11.2014|-11.573|-11.573|-11.573|-11.573|-3.45%
04.11.2014|-10.838|-10.838|-10.838|-10.838|-6.35%
05.11.2014|-8.905|-8.905|-8.905|-8.905|-17.84%
06.11.2014|-10.428|-10.428|-10.428|-10.428|17.10%
07.11.2014|-10.269|-10.269|-10.269|-10.269|-1.52%
10.11.2014|-10.603|-10.603|-10.603|-10.603|3.25%
11.11.2014|-8.754|-8.754|-8.754|-8.754|-17.44%
12.11.2014|-10.262|-10.262|-10.262|-10.262|17.23%
13.11.2014|-10.124|-10.124|-10.124|-10.124|-1.34%
14.11.2014|-9.374|-9.374|-9.374|-9.374|-7.41%
17.11.2014|-8.981|-8.981|-8.981|-8.981|-4.19%
18.11.2014|-9.168|-9.168|-9.168|-9.168|2.08%
19.11.2014|-9.209|-9.209|-9.209|-9.209|0.45%
20.11.2014|-9.736|-9.736|-9.736|-9.736|5.72%
21.11.2014|-9.844|-9.844|-9.844|-9.844|1.11%
24.11.2014|-8.627|-8.627|-8.627|-8.627|-12.36%
25.11.2014|-9.595|-9.595|-9.595|-9.595|11.22%
26.11.2014|-9.160|-9.160|-9.160|-9.160|-4.53%
27.11.2014|-9.128|-9.128|-9.128|-9.128|-0.35%
28.11.2014|-8.277|-8.277|-8.277|-8.277|-9.32%
01.12.2014|-6.938|-6.938|-6.938|-6.938|-16.18%
02.12.2014|-6.753|-6.753|-6.753|-6.753|-2.67%
03.12.2014|-5.984|-5.984|-5.984|-5.984|-11.39%
04.12.2014|-6.033|-6.033|-6.033|-6.033|0.82%
05.12.2014|-5.786|-5.786|-5.786|-5.786|-4.09%
08.12.2014|-4.631|-4.631|-4.631|-4.631|-19.96%
09.12.2014|-4.282|-4.282|-4.282|-4.282|-7.54%
10.12.2014|-3.822|-3.822|-3.822|-3.822|-10.74%
11.12.2014|-3.417|-3.417|-3.417|-3.417|-10.60%
12.12.2014|-0.541|-0.541|-0.541|-0.541|-84.17%
15.12.2014|1.679|1.679|1.679|1.679|-410.35%
16.12.2014|3.673|3.673|3.673|3.673|118.76%
17.12.2014|-0.300|-0.300|-0.300|-0.300|-108.17%
18.12.2014|-1.079|-1.079|-1.079|-1.079|259.67%
19.12.2014|-1.391|-1.391|-1.391|-1.391|28.92%
22.12.2014|-3.527|-3.527|-3.527|-3.527|153.56%
23.12.2014|-4.503|-4.503|-4.503|-4.503|27.67%
24.12.2014|-3.088|-3.088|-3.088|-3.088|-31.42%
25.12.2014|-3.088|-3.088|-3.088|-3.088|0.00%
26.12.2014|-3.083|-3.083|-3.083|-3.083|-0.16%
29.12.2014|-2.408|-2.408|-2.408|-2.408|-21.89%
30.12.2014|-1.310|-1.310|-1.310|-1.310|-45.60%
31.12.2014|-4.082|-4.082|-4.082|-4.082|211.60%
01.01.2015|-1.306|-1.306|-1.306|-1.306|-68.01%
02.01.2015|-0.867|-0.867|-0.867|-0.867|-33.61%
05.01.2015|2.530|2.530|2.530|2.530|-391.81%
06.01.2015|4.185|4.185|4.185|4.185|65.42%
07.01.2015|3.142|3.142|3.142|3.142|-24.92%
08.01.2015|1.527|1.527|1.527|1.527|-51.40%
09.01.2015|3.115|3.115|3.115|3.115|103.99%
12.01.2015|4.581|4.581|4.581|4.581|47.06%
13.01.2015|4.160|4.160|4.160|4.160|-9.19%
14.01.2015|2.734|2.734|2.734|2.734|-34.28%
15.01.2015|1.552|1.552|1.552|1.552|-43.23%
16.01.2015|1.620|1.620|1.620|1.620|4.38%
19.01.2015|1.500|1.500|1.500|1.500|-7.41%
20.01.2015|2.433|2.433|2.433|2.433|62.20%
21.01.2015|3.766|3.766|3.766|3.766|54.79%
22.01.2015|2.358|2.358|2.358|2.358|-37.39%
23.01.2015|1.904|1.904|1.904|1.904|-19.25%
26.01.2015|0.273|0.273|0.273|0.273|-85.66%
27.01.2015|4.370|4.370|4.370|4.370|1.500.73%
28.01.2015|4.756|4.756|4.756|4.756|8.83%
29.01.2015|4.554|4.554|4.554|4.554|-4.25%
30.01.2015|5.269|5.269|5.269|5.269|15.70%
02.02.2015|4.352|4.352|4.352|4.352|-17.40%
03.02.2015|2.516|2.516|2.516|2.516|-42.19%
04.02.2015|3.132|3.132|3.132|3.132|24.48%
05.02.2015|1.639|1.639|1.639|1.639|-47.67%
06.02.2015|-1.161|-1.161|-1.161|-1.161|-170.84%
09.02.2015|1.722|1.722|1.722|1.722|-248.32%
10.02.2015|1.935|1.935|1.935|1.935|12.37%
11.02.2015|1.004|1.004|1.004|1.004|-48.11%
12.02.2015|0.056|0.056|0.056|0.056|-94.42%
13.02.2015|-1.026|-1.026|-1.026|-1.026|-1.932.14%
16.02.2015|-1.030|-1.030|-1.030|-1.030|0.39%
17.02.2015|-0.856|-0.856|-0.856|-0.856|-16.89%
18.02.2015|-1.222|-1.222|-1.222|-1.222|42.76%
19.02.2015|-0.830|-0.830|-0.830|-0.830|-32.08%
20.02.2015|-0.124|-0.124|-0.124|-0.124|-85.06%
23.02.2015|0.704|0.704|0.704|0.704|-667.74%
24.02.2015|0.602|0.602|0.602|0.602|-14.49%
25.02.2015|0.663|0.663|0.663|0.663|10.13%
26.02.2015|-0.593|-0.593|-0.593|-0.593|-189.44%
27.02.2015|-0.813|-0.813|-0.813|-0.813|37.10%
02.03.2015|-0.915|-0.915|-0.915|-0.915|12.55%
03.03.2015|-1.220|-1.220|-1.220|-1.220|33.33%
04.03.2015|-0.773|-0.773|-0.773|-0.773|-36.64%
05.03.2015|-1.349|-1.349|-1.349|-1.349|74.51%
06.03.2015|-3.329|-3.329|-3.329|-3.329|146.78%
09.03.2015|-1.806|-1.806|-1.806|-1.806|-45.75%
10.03.2015|-0.994|-0.994|-0.994|-0.994|-44.96%
11.03.2015|-1.323|-1.323|-1.323|-1.323|33.10%
12.03.2015|-1.259|-1.259|-1.259|-1.259|-4.84%
13.03.2015|-0.814|-0.814|-0.814|-0.814|-35.35%
16.03.2015|-2.204|-2.204|-2.204|-2.204|170.76%
17.03.2015|-2.127|-2.127|-2.127|-2.127|-3.49%
18.03.2015|-0.118|-0.118|-0.118|-0.118|-94.45%
19.03.2015|-0.502|-0.502|-0.502|-0.502|325.42%
20.03.2015|-1.873|-1.873|-1.873|-1.873|273.11%
23.03.2015|-2.971|-2.971|-2.971|-2.971|58.62%
24.03.2015|-3.575|-3.575|-3.575|-3.575|20.33%
25.03.2015|-4.094|-4.094|-4.094|-4.094|14.52%
26.03.2015|-4.136|-4.136|-4.136|-4.136|1.03%
27.03.2015|-4.524|-4.524|-4.524|-4.524|9.38%
30.03.2015|-5.740|-5.740|-5.740|-5.740|26.88%
31.03.2015|-4.398|-4.398|-4.398|-4.398|-23.38%
01.04.2015|-5.132|-5.132|-5.132|-5.132|16.69%
02.04.2015|-7.007|-7.007|-7.007|-7.007|36.54%
03.04.2015|-7.011|-7.011|-7.011|-7.011|0.06%
06.04.2015|-6.373|-6.373|-6.373|-6.373|-9.10%
07.04.2015|-6.542|-6.542|-6.542|-6.542|2.65%
08.04.2015|-7.821|-7.821|-7.821|-7.821|19.55%
09.04.2015|-7.321|-7.321|-7.321|-7.321|-6.39%
10.04.2015|-7.412|-7.412|-7.412|-7.412|1.24%
13.04.2015|-6.944|-6.944|-6.944|-6.944|-6.31%
14.04.2015|-6.416|-6.416|-6.416|-6.416|-7.60%
15.04.2015|-6.913|-6.913|-6.913|-6.913|7.75%
16.04.2015|-7.316|-7.316|-7.316|-7.316|5.83%
17.04.2015|-6.645|-6.645|-6.645|-6.645|-9.17%
20.04.2015|-6.327|-6.327|-6.327|-6.327|-4.79%
21.04.2015|-6.028|-6.028|-6.028|-6.028|-4.73%
22.04.2015|-6.168|-6.168|-6.168|-6.168|2.32%
23.04.2015|-6.516|-6.516|-6.516|-6.516|5.64%
24.04.2015|-6.957|-6.957|-6.957|-6.957|6.77%
27.04.2015|-6.622|-6.622|-6.622|-6.622|-4.82%
28.04.2015|-6.794|-6.794|-6.794|-6.794|2.60%
29.04.2015|-6.802|-6.802|-6.802|-6.802|0.12%
30.04.2015|-6.503|-6.503|-6.503|-6.503|-4.40%
01.05.2015|-6.889|-6.889|-6.889|-6.889|5.94%
04.05.2015|-6.491|-6.491|-6.491|-6.491|-5.78%
05.05.2015|-6.474|-6.474|-6.474|-6.474|-0.26%
06.05.2015|-7.148|-7.148|-7.148|-7.148|10.41%
07.05.2015|-6.865|-6.865|-6.865|-6.865|-3.96%
08.05.2015|-6.872|-6.872|-6.872|-6.872|0.10%
11.05.2015|-7.511|-7.511|-7.511|-7.511|9.30%
12.05.2015|-6.846|-6.846|-6.846|-6.846|-8.85%
13.05.2015|-6.848|-6.848|-6.848|-6.848|0.03%
14.05.2015|-8.815|-8.815|-8.815|-8.815|28.72%
15.05.2015|-8.991|-8.991|-8.991|-8.991|2.00%
18.05.2015|-9.233|-9.233|-9.233|-9.233|2.69%
19.05.2015|-7.965|-7.965|-7.965|-7.965|-13.73%
20.05.2015|-9.566|-9.566|-9.566|-9.566|20.10%
21.05.2015|-8.186|-8.186|-8.186|-8.186|-14.43%
22.05.2015|-9.759|-9.759|-9.759|-9.759|19.22%
25.05.2015|-9.743|-9.743|-9.743|-9.743|-0.16%
26.05.2015|-9.490|-9.490|-9.490|-9.490|-2.60%
27.05.2015|-9.248|-9.248|-9.248|-9.248|-2.55%
28.05.2015|-8.772|-8.772|-8.772|-8.772|-5.15%
29.05.2015|-9.238|-9.238|-9.238|-9.238|5.31%
01.06.2015|-9.469|-9.469|-9.469|-9.469|2.50%
02.06.2015|-8.406|-8.406|-8.406|-8.406|-11.23%
03.06.2015|-7.589|-7.589|-7.589|-7.589|-9.72%
04.06.2015|-6.999|-6.999|-6.999|-6.999|-7.77%
05.06.2015|-6.876|-6.876|-6.876|-6.876|-1.76%
08.06.2015|-6.753|-6.753|-6.753|-6.753|-1.79%
09.06.2015|-6.741|-6.741|-6.741|-6.741|-0.18%
10.06.2015|-6.809|-6.809|-6.809|-6.809|1.01%
11.06.2015|-6.850|-6.850|-6.850|-6.850|0.60%
12.06.2015|-6.808|-6.808|-6.808|-6.808|-0.61%
15.06.2015|-6.307|-6.307|-6.307|-6.307|-7.36%
16.06.2015|-6.724|-6.724|-6.724|-6.724|6.61%
17.06.2015|-6.740|-6.740|-6.740|-6.740|0.24%
18.06.2015|-6.497|-6.497|-6.497|-6.497|-3.61%
19.06.2015|-7.017|-7.017|-7.017|-7.017|8.00%
22.06.2015|-7.326|-7.326|-7.326|-7.326|4.40%
23.06.2015|-8.104|-8.104|-8.104|-8.104|10.62%
24.06.2015|-8.072|-8.072|-8.072|-8.072|-0.39%
25.06.2015|-8.217|-8.217|-8.217|-8.217|1.80%
26.06.2015|-8.133|-8.133|-8.133|-8.133|-1.02%
29.06.2015|-7.555|-7.555|-7.555|-7.555|-7.11%
30.06.2015|-7.547|-7.547|-7.547|-7.547|-0.11%
01.07.2015|-8.058|-8.058|-8.058|-8.058|6.77%
02.07.2015|-8.062|-8.062|-8.062|-8.062|0.05%
03.07.2015|-8.078|-8.078|-8.078|-8.078|0.20%
06.07.2015|-7.549|-7.549|-7.549|-7.549|-6.55%
07.07.2015|-6.991|-6.991|-6.991|-6.991|-7.39%
08.07.2015|-6.973|-6.973|-6.973|-6.973|-0.26%
09.07.2015|-7.377|-7.377|-7.377|-7.377|5.79%
10.07.2015|-7.977|-7.977|-7.977|-7.977|8.13%
13.07.2015|-8.206|-8.206|-8.206|-8.206|2.87%
14.07.2015|-8.231|-8.231|-8.231|-8.231|0.30%
15.07.2015|-8.070|-8.070|-8.070|-8.070|-1.96%
16.07.2015|-8.538|-8.538|-8.538|-8.538|5.80%
17.07.2015|-8.903|-8.903|-8.903|-8.903|4.28%
20.07.2015|-8.797|-8.797|-8.797|-8.797|-1.19%
21.07.2015|-8.590|-8.590|-8.590|-8.590|-2.35%
22.07.2015|-8.302|-8.302|-8.302|-8.302|-3.35%
23.07.2015|-8.102|-8.102|-8.102|-8.102|-2.41%
24.07.2015|-7.478|-7.478|-7.478|-7.478|-7.70%
27.07.2015|-6.889|-6.889|-6.889|-6.889|-7.88%
28.07.2015|-7.144|-7.144|-7.144|-7.144|3.70%
29.07.2015|-7.806|-7.806|-7.806|-7.806|9.27%
30.07.2015|-7.635|-7.635|-7.635|-7.635|-2.19%
31.07.2015|-7.562|-7.562|-7.562|-7.562|-0.96%
03.08.2015|-6.875|-6.875|-6.875|-6.875|-9.08%
04.08.2015|-6.964|-6.964|-6.964|-6.964|1.29%
05.08.2015|-7.286|-7.286|-7.286|-7.286|4.62%
06.08.2015|-7.073|-7.073|-7.073|-7.073|-2.92%
07.08.2015|-6.840|-6.840|-6.840|-6.840|-3.29%
10.08.2015|-7.000|-7.000|-7.000|-7.000|2.34%
11.08.2015|-6.852|-6.852|-6.852|-6.852|-2.11%
12.08.2015|-6.856|-6.856|-6.856|-6.856|0.06%
13.08.2015|-6.829|-6.829|-6.829|-6.829|-0.39%
14.08.2015|-6.819|-6.819|-6.819|-6.819|-0.15%
17.08.2015|-6.832|-6.832|-6.832|-6.832|0.19%
18.08.2015|-6.837|-6.837|-6.837|-6.837|0.07%
19.08.2015|-6.827|-6.827|-6.827|-6.827|-0.15%
20.08.2015|-6.829|-6.829|-6.829|-6.829|0.03%
21.08.2015|-6.838|-6.838|-6.838|-6.838|0.13%
24.08.2015|-5.145|-5.145|-5.145|-5.145|-24.76%
25.08.2015|-3.191|-3.191|-3.191|-3.191|-37.98%
26.08.2015|-3.648|-3.648|-3.648|-3.648|14.32%
27.08.2015|-6.048|-6.048|-6.048|-6.048|65.79%
28.08.2015|-6.789|-6.789|-6.789|-6.789|12.25%
31.08.2015|-6.801|-6.801|-6.801|-6.801|0.18%
01.09.2015|-6.807|-6.807|-6.807|-6.807|0.09%
02.09.2015|-6.788|-6.788|-6.788|-6.788|-0.28%
03.09.2015|-6.796|-6.796|-6.796|-6.796|0.12%
04.09.2015|-6.782|-6.782|-6.782|-6.782|-0.21%
07.09.2015|-6.774|-6.774|-6.774|-6.774|-0.12%
08.09.2015|-6.770|-6.770|-6.770|-6.770|-0.06%
09.09.2015|-6.766|-6.766|-6.766|-6.766|-0.06%
10.09.2015|-6.765|-6.765|-6.765|-6.765|-0.01%
11.09.2015|-5.985|-5.985|-5.985|-5.985|-11.53%
14.09.2015|-6.248|-6.248|-6.248|-6.248|4.39%
15.09.2015|-6.575|-6.575|-6.575|-6.575|5.23%
16.09.2015|-7.197|-7.197|-7.197|-7.197|9.46%
17.09.2015|-6.957|-6.957|-6.957|-6.957|-3.33%
18.09.2015|-7.062|-7.062|-7.062|-7.062|1.51%
21.09.2015|-6.890|-6.890|-6.890|-6.890|-2.44%
22.09.2015|-6.651|-6.651|-6.651|-6.651|-3.47%
23.09.2015|-7.017|-7.017|-7.017|-7.017|5.50%
24.09.2015|-7.033|-7.033|-7.033|-7.033|0.23%
25.09.2015|-6.232|-6.232|-6.232|-6.232|-11.39%
28.09.2015|-7.010|-7.010|-7.010|-7.010|12.48%
29.09.2015|-7.020|-7.020|-7.020|-7.020|0.14%
30.09.2015|-6.466|-6.466|-6.466|-6.466|-7.89%
01.10.2015|-7.002|-7.002|-7.002|-7.002|8.29%
02.10.2015|-7.007|-7.007|-7.007|-7.007|0.07%
05.10.2015|-6.214|-6.214|-6.214|-6.214|-11.32%
06.10.2015|-7.415|-7.415|-7.415|-7.415|19.33%
07.10.2015|-8.237|-8.237|-8.237|-8.237|11.09%
08.10.2015|-7.628|-7.628|-7.628|-7.628|-7.39%
09.10.2015|-7.664|-7.664|-7.664|-7.664|0.47%
12.10.2015|-8.585|-8.585|-8.585|-8.585|12.02%
13.10.2015|-8.169|-8.169|-8.169|-8.169|-4.85%
14.10.2015|-8.163|-8.163|-8.163|-8.163|-0.07%
15.10.2015|-8.713|-8.713|-8.713|-8.713|6.74%
16.10.2015|-9.944|-9.944|-9.944|-9.944|14.13%
19.10.2015|-9.856|-9.856|-9.856|-9.856|-0.88%
20.10.2015|-9.728|-9.728|-9.728|-9.728|-1.30%
21.10.2015|-9.127|-9.127|-9.127|-9.127|-6.18%
22.10.2015|-9.373|-9.373|-9.373|-9.373|2.70%
23.10.2015|-9.547|-9.547|-9.547|-9.547|1.86%
26.10.2015|-9.648|-9.648|-9.648|-9.648|1.06%
27.10.2015|-9.004|-9.004|-9.004|-9.004|-6.67%
28.10.2015|-9.997|-9.997|-9.997|-9.997|11.03%
29.10.2015|-10.187|-10.187|-10.187|-10.187|1.90%
30.10.2015|-10.799|-10.799|-10.799|-10.799|6.01%
02.11.2015|-10.925|-10.925|-10.925|-10.925|1.17%
03.11.2015|-11.384|-11.384|-11.384|-11.384|4.20%
04.11.2015|-11.369|-11.369|-11.369|-11.369|-0.13%
05.11.2015|-10.847|-10.847|-10.847|-10.847|-4.59%
06.11.2015|-8.960|-8.960|-8.960|-8.960|-17.40%
09.11.2015|-8.833|-8.833|-8.833|-8.833|-1.42%
10.11.2015|-8.951|-8.951|-8.951|-8.951|1.34%
11.11.2015|-10.788|-10.788|-10.788|-10.788|20.52%
12.11.2015|-10.334|-10.334|-10.334|-10.334|-4.21%
13.11.2015|-9.539|-9.539|-9.539|-9.539|-7.69%
16.11.2015|-10.023|-10.023|-10.023|-10.023|5.07%
17.11.2015|-9.511|-9.511|-9.511|-9.511|-5.11%
18.11.2015|-11.490|-11.490|-11.490|-11.490|20.81%
19.11.2015|-11.698|-11.698|-11.698|-11.698|1.81%
20.11.2015|-9.981|-9.981|-9.981|-9.981|-14.68%
23.11.2015|-11.591|-11.591|-11.591|-11.591|16.13%
24.11.2015|-9.486|-9.486|-9.486|-9.486|-18.16%
25.11.2015|-10.947|-10.947|-10.947|-10.947|15.40%
26.11.2015|-10.731|-10.731|-10.731|-10.731|-1.97%
27.11.2015|-9.300|-9.300|-9.300|-9.300|-13.34%
01.12.2015|-10.845|-10.845|-10.845|-10.845|16.61%
02.12.2015|-10.325|-10.325|-10.325|-10.325|-4.79%
03.12.2015|-10.299|-10.299|-10.299|-10.299|-0.25%
04.12.2015|-10.207|-10.207|-10.207|-10.207|-0.89%
07.12.2015|-9.727|-9.727|-9.727|-9.727|-4.70%
08.12.2015|-9.137|-9.137|-9.137|-9.137|-6.07%
09.12.2015|-8.442|-8.442|-8.442|-8.442|-7.61%
10.12.2015|-9.465|-9.465|-9.465|-9.465|12.12%
11.12.2015|-8.838|-8.838|-8.838|-8.838|-6.62%
14.12.2015|-8.000|-8.000|-8.000|-8.000|-9.48%
15.12.2015|-9.023|-9.023|-9.023|-9.023|12.79%
16.12.2015|-7.859|-7.859|-7.859|-7.859|-12.90%
17.12.2015|-8.942|-8.942|-8.942|-8.942|13.78%
18.12.2015|-8.397|-8.397|-8.397|-8.397|-6.09%
21.12.2015|-8.658|-8.658|-8.658|-8.658|3.11%
22.12.2015|-8.463|-8.463|-8.463|-8.463|-2.25%
23.12.2015|-8.788|-8.788|-8.788|-8.788|3.84%
24.12.2015|-8.788|-8.788|-8.788|-8.788|0.00%
25.12.2015|-8.691|-8.691|-8.691|-8.691|-1.10%
28.12.2015|-8.009|-8.009|-8.009|-8.009|-7.85%
29.12.2015|-8.739|-8.739|-8.739|-8.739|9.11%
30.12.2015|-8.737|-8.737|-8.737|-8.737|-0.02%
31.12.2015|-8.747|-8.747|-8.747|-8.747|0.11%
01.01.2016|-8.734|-8.734|-8.734|-8.734|-0.15%
04.01.2016|-7.684|-7.684|-7.684|-7.684|-12.02%
05.01.2016|-8.734|-8.734|-8.734|-8.734|13.66%
06.01.2016|-8.434|-8.434|-8.434|-8.434|-3.43%
07.01.2016|-8.057|-8.057|-8.057|-8.057|-4.47%
08.01.2016|-7.646|-7.646|-7.646|-7.646|-5.10%
11.01.2016|-6.936|-6.936|-6.936|-6.936|-9.29%
12.01.2016|-6.844|-6.844|-6.844|-6.844|-1.33%
13.01.2016|-6.584|-6.584|-6.584|-6.584|-3.80%
14.01.2016|-6.666|-6.666|-6.666|-6.666|1.25%
15.01.2016|-6.684|-6.684|-6.684|-6.684|0.27%
18.01.2016|-6.663|-6.663|-6.663|-6.663|-0.31%
19.01.2016|-6.645|-6.645|-6.645|-6.645|-0.27%
20.01.2016|-6.677|-6.677|-6.677|-6.677|0.48%
21.01.2016|-6.649|-6.649|-6.649|-6.649|-0.42%
22.01.2016|-6.956|-6.956|-6.956|-6.956|4.62%
25.01.2016|-6.875|-6.875|-6.875|-6.875|-1.16%
26.01.2016|-6.755|-6.755|-6.755|-6.755|-1.75%
27.01.2016|-7.865|-7.865|-7.865|-7.865|16.43%
28.01.2016|-8.080|-8.080|-8.080|-8.080|2.73%
29.01.2016|-7.883|-7.883|-7.883|-7.883|-2.44%
01.02.2016|-7.503|-7.503|-7.503|-7.503|-4.82%
02.02.2016|-6.672|-6.672|-6.672|-6.672|-11.08%
03.02.2016|-7.466|-7.466|-7.466|-7.466|11.90%
